step,action_direction,action_tp_mult,position,balance,equity,max_drawdown_pct
8916,0.24933958,-0.2503454,0,10343.773831568576,10343.773831568576,4.14
8918,-0.34286058,-0.036243677,-1,10343.673831568576,10334.246500164749,4.2283
8919,-0.29142225,0.0051021576,-1,10343.673831568576,10358.757561814704,4.0011
8920,-0.43808854,-0.7640447,-1,10343.673831568576,10379.497690903123,3.8089
8921,-0.5005683,-0.765878,-1,10343.673831568576,10378.869202142869,3.8147
8922,-0.3578177,-0.81141764,-1,10343.673831568576,10400.866308751805,3.6109
8923,0.20579648,-0.6941448,-1,10343.673831568576,10427.262836682523,3.3663
8924,0.2573383,-0.43816006,-1,10343.673831568576,10382.011645944149,3.7856
8981,-0.22008526,-0.113209665,0,10482.9619792358,10482.9619792358,2.8501
8991,0.2850206,0.008605361,1,10482.8619792358,10476.4067261354,2.9108
8993,-0.28273904,-0.5607938,1,10482.8619792358,10483.292329442493,2.847
8994,-0.34363282,-0.6757548,1,10482.8619792358,10480.710228202335,2.8709
8995,-0.46140444,-0.7310269,1,10482.8619792358,10448.003612493636,3.174
8996,-0.45584667,-0.53368336,0,10423.104779106374,10423.104779106374,3.4048
8998,0.24134314,-0.015229046,0,10423.104779106374,10423.104779106374,3.4048
8999,0.22015965,-0.013447106,0,10423.104779106374,10423.104779106374,3.4048
9000,0.24185276,-0.016633987,0,10423.104779106374,10423.104779106374,3.4048
9071,-0.270406,-0.052909434,-1,10423.004779106373,10417.948147479812,3.4526
9088,0.21411133,-0.18030405,0,10366.635376069326,10366.635376069326,3.9281
9090,-0.34535277,-0.104203165,-1,10366.535376069325,10357.259241478714,4.015
9092,-0.6487329,-0.42367935,0,10294.932451443696,10294.932451443696,4.5926
9093,-0.30350852,-0.12143105,-1,10294.832451443695,10289.72212481006,4.6409
9094,-0.3172083,-0.14397597,-1,10294.832451443695,10266.214622295329,4.8588
9100,0.27635622,0.017378092,1,10232.24045718093,10227.78727460926,5.2149
9102,-0.336913,-0.48913538,0,10175.685038520725,10175.685038520725,5.6977
9113,0.21981978,0.039816856,0,10175.685038520725,10175.685038520725,5.6977
9116,-0.22369272,0.026131153,0,10175.685038520725,10175.685038520725,5.6977
9117,-0.28508723,0.02443564,-1,10175.585038520725,10168.875774796594,5.7608
9118,-0.37843895,0.01066637,-1,10175.585038520725,10177.37417551383,5.6821
9119,-0.5747192,-0.3982792,-1,10175.585038520725,10134.434887679387,6.08
9120,-0.22613907,-0.22832161,0,10117.565881744425,10117.565881744425,6.2364
9121,0.2153629,-0.31396818,0,10117.565881744425,10117.565881744425,6.2364
9122,-0.23211479,-0.23193222,0,10117.565881744425,10117.565881744425,6.2364
9123,-0.3698871,0.067741275,-1,10117.465881744425,10108.257972892914,6.3226
9124,-0.22583127,0.0934962,-1,10117.465881744425,10091.069876370088,6.4819
9125,-0.537476,-0.8308353,-1,10117.465881744425,10116.238160564224,6.2487
9126,-0.6074781,-0.8312404,-1,10117.465881744425,10145.089608298957,5.9813
9127,-0.44970846,-0.8502626,-1,10117.465881744425,10256.198375107206,4.9516
9129,0.31588042,-0.45592594,0,10042.618736937131,10042.618736937131,6.9309
9130,0.29013944,0.1409967,1,10042.51873693713,10036.081182532662,6.9915
9132,-0.6402229,-0.7386065,1,10042.51873693713,10052.818823984282,6.8364
9133,-0.6180379,-0.6788836,1,10042.51873693713,10118.052708616236,6.2318
9134,0.24243212,-0.53404295,0,10167.285736530921,10167.285736530921,5.7756
9142,0.21977365,0.019267082,0,10167.285736530921,10167.285736530921,5.7756
9144,0.3018453,-0.009398162,1,10167.18573653092,10163.75309214917,5.8083
9145,0.35487592,-0.017906785,1,10167.18573653092,10120.272929980329,6.2113
9147,0.20420265,0.027551651,0,10105.806785800092,10105.806785800092,6.3453
9148,0.2976086,-0.0010660887,1,10105.706785800092,10102.788159267673,6.3733
9149,0.3818679,-0.022172809,1,10105.706785800092,10127.304622139989,6.1461
9155,0.3973838,-0.04369539,1,10225.845664985833,10221.871922027145,5.2697
9156,0.43755722,-0.020384192,1,10225.845664985833,10207.831363573117,5.3998
9159,0.25596547,-0.4250859,1,10225.845664985833,10184.253822018238,5.6183
9160,0.22319996,-0.31841612,1,10225.845664985833,10181.074827651288,5.6478
9165,0.4400661,0.12033033,1,10144.473160187912,10135.357949929805,6.0715
9167,-0.3572091,-0.73339,1,10144.473160187912,10098.289428213493,6.415
9168,-0.4832555,-0.7638295,0,10055.187505421578,10055.187505421578,6.8144
9171,-0.29491657,0.11727786,-1,10055.087505421578,10048.168142127653,6.8795
9172,-0.42735368,0.02129507,-1,10055.087505421578,10041.248778833724,6.9436
9175,0.42166293,0.42487502,-1,10055.087505421578,10063.390741374285,6.7384
9176,0.65733457,0.32818747,-1,10055.087505421578,10068.926232009426,6.6871
9177,0.6622977,0.14453459,-1,10055.087505421578,10151.958591536531,5.9176
9178,0.4325695,-0.048898578,0,10180.660774381264,10180.660774381264,5.6516
9180,0.22230649,-0.32792884,0,10180.660774381264,10180.660774381264,5.6516
9181,0.24716175,-0.30830812,0,10180.660774381264,10180.660774381264,5.6516
9182,0.24786997,-0.25322545,0,10180.660774381264,10180.660774381264,5.6516
9186,-0.21393317,-0.040866375,0,10180.660774381264,10180.660774381264,5.6516
9187,-0.31940007,-0.072236955,-1,10180.560774381263,10173.280840533487,5.72
9188,-0.35535908,-0.101682305,-1,10180.560774381263,10163.088933146602,5.8145
9189,-0.33265334,-0.54801583,-1,10180.560774381263,10248.992152550372,5.0184
9192,0.20265388,-0.038309753,0,10305.931062183794,10305.931062183794,4.4907
9193,0.31090093,-0.008207917,1,10305.831062183794,10300.092333497338,4.5448
9194,0.353989,0.019450188,1,10305.831062183794,10285.93680273741,4.676
9195,0.47330964,-0.25239086,1,10305.831062183794,10264.512215641305,4.8745
9196,0.33781254,-0.5863715,1,10305.831062183794,10285.93680273741,4.676
9198,0.8113587,-0.20915067,1,10305.831062183794,10365.89642243538,3.935
9199,0.3220532,0.12082958,0,10433.470019236684,10433.470019236684,3.3087
9207,0.4517715,-0.008940101,1,10433.370019236683,10427.783990347374,3.3614
9208,0.45138443,-0.007133901,1,10433.370019236683,10371.551299528326,3.8826
9211,0.23438191,-0.014921963,1,10433.370019236683,10410.653501753492,3.5202
9213,0.27470636,-0.04355365,1,10433.370019236683,10511.946825612971,2.5815
9214,0.21246684,0.030582786,1,10433.370019236683,10548.44221435646,2.2432
9235,0.26496673,-0.010067344,1,10620.969003094804,10613.303785513044,1.6421
9236,0.25145113,-0.007978976,1,10620.969003094804,10626.079148149312,1.5238
9237,-0.31614614,-0.6355484,1,10620.969003094804,10608.193640458536,1.6895
9238,-0.34852445,-0.77226776,1,10620.969003094804,10605.127553425835,1.7179
9239,-0.4065944,-0.78385067,1,10620.969003094804,10602.572480898578,1.7416
9240,0.2841127,-0.5078241,1,10620.969003094804,10621.991032105705,1.5616
9248,-0.21042883,-0.13107592,0,10564.684405423019,10564.684405423019,2.0927
9249,-0.23111391,-0.07864523,0,10564.684405423019,10564.684405423019,2.0927
9260,0.26404142,-0.05933088,1,10564.584405423018,10554.207115686973,2.1898
9261,0.24100137,-0.039863467,0,10672.854891103896,10672.854891103896,1.0903
9269,0.26189744,0.03603363,1,10672.754891103896,10670.042365138002,1.1163
9273,-0.20639277,-0.014407337,1,10672.754891103896,10710.006914368829,0.746
9297,0.2035973,0.031746626,0,10616.851022625871,10616.851022625871,1.6093
9298,0.33616018,-0.0017656088,1,10616.751022625871,10611.986355478692,1.6544
9299,0.36305928,-0.022642016,1,10616.751022625871,10644.703736555992,1.3511
9302,0.27293158,-0.13688564,1,10616.751022625871,10659.950671426968,1.2098
9323,0.23089015,-0.111040056,0,10545.371770982883,10545.371770982883,2.2717
9324,0.20293176,0.0035924911,0,10545.371770982883,10545.371770982883,2.2717
9360,-0.23390543,-0.041640043,0,10545.371770982883,10545.371770982883,2.2717
9382,0.37021852,-0.04406172,1,10545.271770982883,10540.056381065046,2.321
9383,0.40217698,-0.035086572,1,10545.271770982883,10590.819509598676,1.8505
9385,0.27845192,-0.33516586,1,10545.271770982883,10564.394867348294,2.0954
9386,0.2097745,-0.4450525,1,10545.271770982883,10543.881000338128,2.2855
9388,0.36731243,0.019642591,1,10697.895026141421,10693.33593012856,0.9005
9389,0.26256073,0.033100843,1,10697.895026141421,10689.38471358408,0.9371
9422,0.21708202,-0.0029509664,0,10619.30489487209,10619.30489487209,1.5865
9423,0.33721638,-0.04654354,1,10619.20489487209,10612.408593558159,1.6504
9425,0.23939288,-0.2527362,1,10619.20489487209,10621.017241889136,1.5707
9450,0.34262764,-0.056315184,1,10759.011584383756,10756.124627447367,0.3186
9467,0.2393372,-0.04984194,0,10685.284203193989,10685.284203193989,0.9751
9470,0.22689688,-0.09933293,0,10685.284203193989,10685.284203193989,0.9751
9471,0.2264235,-0.094429255,0,10685.284203193989,10685.284203193989,0.9751
9485,0.35978544,-0.036011994,1,10685.184203193989,10678.35403376016,1.0393
9486,0.39167058,-0.038887084,1,10685.184203193989,10678.809378389084,1.0351
9487,-0.34847248,-0.52178234,1,10685.184203193989,10755.762620676884,0.3219
9488,-0.33252966,-0.36684084,1,10685.184203193989,10772.610371946994,0.1658
9489,-0.375166,-0.35829973,1,10685.184203193989,10819.055524097024,0.0
9521,0.30500042,-0.08551073,1,10836.091692166045,10829.838907989342,0.0586
9522,0.23954189,-0.09249532,1,10836.091692166045,10794.823316599806,0.3818
9525,0.3383485,-0.48791468,1,10836.091692166045,10817.750191914385,0.4068
9543,0.26183367,0.037014842,1,10962.541081806952,10959.457800017828,0.029
9567,0.31591177,-0.10064697,1,10905.0333113523,10898.796564863895,0.5824
9568,0.41594195,-0.10457033,1,10905.0333113523,10901.707046558486,0.5558
9572,0.2062906,-0.48838818,1,10905.0333113523,10898.796564863895,0.5824
9573,0.2804736,-0.30403697,1,10905.0333113523,10908.775359245345,0.4914
9574,0.24836886,-0.15561157,1,10905.0333113523,10902.53861275694,0.5482
9575,0.25410497,-0.109164774,0,10836.132112051813,10836.132112051813,1.154
9582,0.3798542,-0.09981841,1,10836.032112051813,10825.097367371036,1.2547
9583,0.3064475,-0.12601393,1,10836.032112051813,10855.71465247721,0.9754
9584,0.37198424,-0.19567513,1,10836.032112051813,10857.901601413374,0.9554
9585,0.21407938,-0.22080815,1,10836.032112051813,10936.631763114967,0.2373
9618,0.37669742,-0.07325065,1,10992.360773337517,10983.810383552265,0.0787
9619,0.3199314,-0.032254934,1,10992.360773337517,11007.751474950977,0.0
9622,-0.21092296,-0.5729427,1,10992.360773337517,11032.83261832105,0.0671
9638,0.27034903,-0.052711904,1,10909.444140846066,10901.811722211254,1.2539
9639,0.35281658,-0.056788087,0,10850.456448254148,10850.456448254148,1.719
9640,0.22490764,-0.016496658,0,10850.456448254148,10850.456448254148,1.719
9647,0.3073256,-0.039260507,1,10850.356448254148,10842.894851646539,1.7875
9649,-0.2884363,-0.46765655,0,10783.663987147089,10783.663987147089,2.324
9710,0.209669,0.0065842867,0,10783.663987147089,10783.663987147089,2.324
9711,0.27263582,-0.015685797,1,10783.563987147088,10780.36749354167,2.3539
9712,0.33398962,0.013221502,1,10783.563987147088,10800.185753895275,2.1744
9717,-0.26205403,-0.18843192,1,10783.563987147088,10775.679302920385,2.3964
9718,-0.2242372,-0.12107015,1,10783.563987147088,10787.612879047289,2.2883
9724,0.21330702,-0.0024944544,0,10900.24218008906,10900.24218008906,1.2681
9725,0.28565693,-0.037108123,1,10900.14218008906,10894.090507359711,1.3238
9726,0.34768736,-0.05870229,1,10900.14218008906,10907.807632212905,1.1996
9729,0.25419295,-0.41142547,0,11022.380475039176,11022.380475039176,0.1618
9835,0.24116659,-0.08531296,0,11022.380475039176,11022.380475039176,0.1618
9836,0.30301714,-0.05828172,1,11022.280475039175,11016.396299348951,0.216
9837,0.24373448,-0.10583657,1,11022.280475039175,11035.61793993702,0.0419
9840,0.4665153,-0.17718112,1,11022.280475039175,11071.707550837067,0.2192
9841,0.271425,-0.32714635,1,11022.280475039175,11068.961602181627,0.2439
9885,0.20753217,-0.009299338,0,10955.481071013002,10955.481071013002,1.2666
9903,0.21193099,-0.0076072216,0,10955.481071013002,10955.481071013002,1.2666
9904,0.2963313,-0.03345245,1,10955.381071013002,10946.475063464477,1.3478
9905,0.23190379,-0.009278834,1,10955.381071013002,10920.350774655466,1.5833
9906,-0.3511219,-0.571557,1,10955.381071013002,10953.599869503298,1.2836
9907,-0.3525396,-0.675348,1,10955.381071013002,10967.255747744373,1.1605
9908,-0.31727564,-0.6772815,1,10955.381071013002,10984.474029004856,1.0054
9910,0.28519893,-0.36987764,1,10955.381071013002,10999.317374919066,0.8716
9911,0.29298568,-0.07697457,1,10955.381071013002,10973.786819946623,1.1017
9912,0.30338132,-0.07641995,0,10890.45203502827,10890.45203502827,1.8527
9959,0.24190617,-0.1429944,0,10890.45203502827,10890.45203502827,1.8527
9960,0.48557496,-0.024199247,1,10890.352035028269,10874.080863277477,2.0002
9961,0.38152492,-0.027815998,1,10890.352035028269,10862.148670660228,2.1078
10059,0.22710347,-0.070777416,0,10784.589418648107,10784.589418648107,2.8068
10086,0.20075035,0.039052725,0,10784.589418648107,10784.589418648107,2.8068
10087,0.21070647,0.04238975,0,10784.589418648107,10784.589418648107,2.8068
10141,0.5060947,-0.087795675,1,10784.489418648107,10774.518257869699,2.8975
10142,0.31625497,-0.14610189,1,10784.489418648107,10765.876585195076,2.9754
10143,0.41054654,-0.09079534,0,10675.328948983506,10675.328948983506,3.7914
10174,0.2805915,-0.12391478,1,10675.228948983506,10670.21871122146,3.8375
10190,0.32566905,-0.074807525,1,10615.220820314466,10606.67979555738,4.4101
10194,0.29479778,0.31654143,1,10615.220820314466,10620.34543516872,4.287
10195,0.48445237,0.18305433,1,10615.220820314466,10673.869190313131,3.8046
10196,0.41458356,0.12611234,1,10615.220820314466,10695.506453031085,3.6096
10199,0.21254683,-0.093712926,1,10615.220820314466,10640.274492935254,4.1074
10212,0.44236398,-0.09108943,1,10748.231764169492,10738.286727258224,3.2241
10213,0.33133507,-0.042713046,0,10653.138268370305,10653.138268370305,3.9914
10311,0.20306826,-0.04645455,0,10653.138268370305,10653.138268370305,3.9914
10326,0.20243692,0.13385487,0,10653.138268370305,10653.138268370305,3.9914
10340,0.20920503,0.0081499815,0,10653.138268370305,10653.138268370305,3.9914
10341,0.44362092,0.041363835,1,10653.038268370305,10638.890719542069,4.1198
10342,0.5613296,0.05509472,0,10558.519168341647,10558.519168341647,4.8442
10343,0.4849074,0.06675124,1,10558.419168341647,10543.710825916916,4.9776
10344,0.43560624,0.062600374,1,10558.419168341647,10568.224729958138,4.7567
10345,-0.33532143,-0.6573151,1,10558.419168341647,10519.196921875695,5.1985
10346,-0.43686962,-0.7706839,1,10558.419168341647,10505.469135612613,5.3223
10347,-0.4423787,-0.8163249,1,10558.419168341647,10497.624686319423,5.393
10348,-0.21382236,-0.6330829,1,10558.419168341647,10517.2358095524,5.2162
10354,0.20952678,0.010467887,0,10770.050525605007,10770.050525605007,2.9378
10358,0.30894744,-0.116306305,1,10769.950525605007,10764.267323392256,2.9899
10359,0.46661198,-0.08045411,1,10769.950525605007,10770.329405752524,2.9353
10388,0.32925522,-0.076812625,1,10703.302933980442,10693.227075875711,3.6301
10389,0.35604823,0.014369369,1,10703.302933980442,10702.631210106794,3.5454
10391,-0.29054892,-0.7490941,1,10703.302933980442,10716.737411453421,3.4183
10440,0.33396602,-0.09743363,1,10838.755000618088,10831.673864721597,2.3824
10441,0.39253902,-0.11901975,0,10766.358816000136,10766.358816000136,2.9711
10443,0.3146459,-0.019544482,1,10766.258816000136,10760.273170162782,3.0259
10444,0.38864863,-0.048335195,1,10766.258816000136,10794.191829907797,2.7202
10446,0.20454204,-0.4861499,1,10766.258816000136,10783.816710456378,2.8137
10449,0.22549236,-0.29960573,1,10766.258816000136,10828.509532708635,2.4109
10466,0.5486114,-0.0109859705,1,10698.407005736355,10686.124416638486,3.6942
10467,0.4328823,-0.015758216,1,10698.407005736355,10709.870755561038,3.4801
10471,-0.20301712,-0.51020503,1,10698.407005736355,10646.820131525299,4.0484
10472,-0.46897215,-0.18362308,0,10581.02054707241,10581.02054707241,4.6414
10500,0.48392165,-0.007497132,1,10580.92054707241,10570.903958091727,4.7325
10501,0.34485173,0.013780236,1,10580.92054707241,10573.575048486575,4.7085
10502,-0.28105307,-0.45995075,1,10580.92054707241,10517.482150194744,5.214
10503,-0.24356943,-0.54549223,0,10478.512849255607,10478.512849255607,5.5652
10509,-0.23462057,-0.1375246,0,10478.512849255607,10478.512849255607,5.5652
10510,-0.20269084,-0.14148992,0,10478.512849255607,10478.512849255607,5.5652
10521,-0.24309057,0.0036206245,0,10478.512849255607,10478.512849255607,5.5652
10522,-0.26419592,-0.041097403,-1,10478.412849255606,10471.688038731683,5.6267
10526,0.20145142,-0.743861,-1,10478.412849255606,10460.928341893405,5.7237
10527,0.22091436,-0.67972064,-1,10478.412849255606,10458.68673838543,5.7439
10528,0.4073143,-0.5385065,-1,10478.412849255606,10445.685438039178,5.861
10529,0.36322093,-0.37033623,0,10423.045242608632,10423.045242608632,6.0651
10533,0.20631385,-0.23859656,0,10423.045242608632,10423.045242608632,6.0651
10534,0.20914268,-0.23511201,0,10423.045242608632,10423.045242608632,6.0651
10535,-0.2225188,-0.10896754,0,10423.045242608632,10423.045242608632,6.0651
10538,-0.24659795,-0.10646844,0,10423.045242608632,10423.045242608632,6.0651
10547,0.27221644,-0.051114798,1,10422.945242608632,10417.28407305964,6.117
10548,0.25817204,-0.030431509,1,10422.945242608632,10385.958934888547,6.3993
10557,0.5545788,0.12540233,1,10366.098757367537,10352.028087051967,6.7051
10558,0.70597434,0.21202493,1,10366.098757367537,10362.346578616722,6.6121
10559,0.2504642,-0.52692205,1,10366.098757367537,10401.744455500319,6.2571
10562,0.5831759,-0.61515594,1,10366.098757367537,10562.15009709784,4.8114
10565,-0.2740144,-0.14860475,-1,10251.021279931723,10245.90523009138,7.6615
10572,-0.26998055,-0.043551207,-1,10251.021279931723,10282.058648963142,7.3357
10584,0.30967045,0.0036453009,1,10194.74218025633,10185.40445232462,8.2068
10585,0.2965616,-0.019671798,1,10194.74218025633,10149.921086184113,8.5265
10587,-0.27536184,-0.48611873,0,10321.254001501124,10321.254001501124,6.9825
10589,-0.21875429,0.08610523,0,10321.254001501124,10321.254001501124,6.9825
10590,-0.35223854,-0.00074130297,-1,10321.154001501123,10312.953527671174,7.0573
10592,-0.33083296,-0.6653641,-1,10321.154001501123,10327.167682309759,6.9292
10593,-0.3527884,-0.6323326,-1,10321.154001501123,10286.712011415331,7.2938
10594,0.27210772,-0.75806767,0,10248.443133542221,10248.443133542221,7.6386
10602,0.20345354,-0.32829458,0,10248.443133542221,10248.443133542221,7.6386
10603,0.21103811,-0.29524517,0,10248.443133542221,10248.443133542221,7.6386
10605,0.2271738,-0.23484349,0,10248.443133542221,10248.443133542221,7.6386
10607,-0.29564166,0.10873628,-1,10248.343133542221,10241.265580516938,7.7033
10613,-0.22707582,0.016994,0,10187.745798592408,10187.745798592408,8.1857
10615,0.21400833,-0.17193675,0,10187.745798592408,10187.745798592408,8.1857
10623,0.2038182,0.03169918,0,10187.745798592408,10187.745798592408,8.1857
10624,0.2807628,0.048716545,1,10187.645798592408,10181.519624296825,8.2418
10625,0.30379927,0.05202949,0,10130.43899957508,10130.43899957508,8.7021
10626,0.26540554,0.041300774,1,10130.33899957508,10125.875587213002,8.7432
10627,-0.21266198,0.056158066,1,10130.33899957508,10121.114614026787,8.7862
10628,-0.22922534,-0.5426424,1,10130.33899957508,10110.699985181936,8.88
10631,0.30283153,-0.5787869,1,10130.33899957508,10099.392673864671,8.9819
10632,0.30615973,-0.45442957,0,10076.56550778433,10076.56550778433,9.1876
10633,0.49827945,0.22129726,1,10076.465507784329,10067.072202092302,9.2732
10635,-0.33785975,-0.64167327,1,10076.465507784329,10064.567320574426,9.2958
10637,-0.2173872,-0.83767843,1,10076.465507784329,10022.610555150031,9.6739
10638,-0.39407015,-0.59032905,1,10076.465507784329,10047.033149949308,9.4538
10640,-0.35646665,0.05314386,1,10076.465507784329,10042.649607293024,9.4933
10641,-0.22111297,0.017432332,1,10076.465507784329,10044.528268431432,9.4764
10649,-0.42574197,0.1044091,-1,9975.946596933834,9969.645526184013,10.1512
10650,-0.33643097,-0.004480481,-1,9975.946596933834,9993.589595033338,9.9354
10651,0.22999156,-0.30163264,0,9891.002162206467,9891.002162206467,10.86
10652,0.5745361,0.21292269,1,9890.902162206467,9883.813508160387,10.9248
10653,0.5944867,0.17280054,1,9890.902162206467,9966.04189509492,10.1837
10654,0.2974683,0.092328906,1,9890.902162206467,9995.814242088458,9.9154
10658,0.39415765,-0.044876993,1,10142.311344662523,10138.812620385286,8.6267
10660,0.33405352,-0.008223116,1,10062.257164631754,10059.635973333057,9.3402
10661,0.27131116,0.023519993,1,10062.257164631754,10050.723922917485,9.4205
10668,0.6336305,0.08849859,1,9994.92984875182,9987.894869966256,9.9868
10669,0.53783095,-0.022619605,1,9994.92984875182,10026.821752579719,9.6359
10670,0.20041788,-0.0437091,1,9994.92984875182,9900.192134439536,10.7772
10674,0.20222986,-0.28342766,1,9994.92984875182,9997.274841680342,9.9022
10675,0.49590588,-0.026300192,1,9994.92984875182,9937.712021295887,10.439
10676,0.44494593,0.029180646,1,9994.92984875182,10026.352753994015,9.6402
10682,0.23049843,-0.07917184,0,10259.46559248266,10259.46559248266,7.5393
10705,0.23971784,-0.011475146,0,10259.46559248266,10259.46559248266,7.5393
10706,0.25070143,-0.0022100806,1,10259.36559248266,10251.976629958832,7.6068
10727,0.27964735,-0.1678096,1,10207.824339102475,10196.229174911807,8.1092
10728,0.22905755,-0.0751518,1,10207.824339102475,10173.811857476507,8.3112
10729,0.260427,0.17071056,1,10207.824339102475,10166.081748016062,8.3809
10730,0.6750381,0.32887006,0,10150.731959230317,10150.731959230317,8.5192
10731,0.2591536,0.012162566,1,10150.631959230317,10137.336514154966,8.64
10732,0.25460136,0.011588573,1,10150.631959230317,10153.29104824539,8.4962
10735,0.77719116,-0.38625693,1,10150.631959230317,10145.31378120018,8.5681
10736,0.8422406,-0.23978144,1,10150.631959230317,10131.131973119802,8.6959
10737,0.69583166,-0.18282062,1,10150.631959230317,10115.177439029376,8.8397
10738,0.6639844,-0.07754761,0,10098.019983717848,10098.019983717848,8.9943
10744,0.31699216,0.09143782,1,10097.919983717848,10080.90204516865,9.1486
10745,0.2839949,0.056947112,1,10097.919983717848,10158.050033258356,8.4533
10746,0.3810978,0.2705065,1,10097.919983717848,10190.951381120138,8.1568
10747,0.7002764,0.31251585,0,10231.813548440421,10231.813548440421,7.7885
10748,0.2061553,-0.021031857,0,10231.813548440421,10231.813548440421,7.7885
10749,-0.30206245,0.008677483,-1,10231.71354844042,10216.424130199828,7.9272
10750,-0.27943194,0.03796172,0,10169.9006146963,10169.9006146963,8.3465
10751,-0.24162775,0.024127007,0,10169.9006146963,10169.9006146963,8.3465
10756,-0.26939857,0.011623383,-1,10169.8006146963,10162.098487474288,8.4168
10757,-0.27359414,-0.10208458,0,10280.027786828132,10280.027786828132,7.354
10768,-0.24807984,-0.13979077,0,10280.027786828132,10280.027786828132,7.354
10770,0.4541911,0.091475844,1,10279.927786828132,10271.871004802282,7.4275
10771,0.47224283,0.10068846,1,10279.927786828132,10257.36879715575,7.5582
10772,0.20369387,-0.3760668,1,10279.927786828132,10249.3120151299,7.6308
10773,-0.2491653,-0.77207756,1,10279.927786828132,10273.48236120745,7.413
10774,-0.33564663,-0.82605076,1,10279.927786828132,10298.189826086727,7.1903
10775,0.34875333,-0.74221563,1,10279.927786828132,10291.744400466046,7.2484
10776,0.63869476,0.032416463,1,10279.927786828132,10307.320845716022,7.108
10777,0.4245106,-0.15496802,1,10279.927786828132,10290.133044060874,7.2629
10778,0.42666197,-0.16121846,1,10279.927786828132,10272.408123604006,7.4227
10797,0.21575081,-0.25087082,0,10186.54584658566,10186.54584658566,8.1965
10798,0.20871234,-0.27354413,0,10186.54584658566,10186.54584658566,8.1965
10799,-0.3492669,-0.13386297,-1,10186.445846585659,10176.69202331703,8.2853
10801,0.20638144,0.054950118,0,10115.289383502117,10115.289383502117,8.8387
10803,0.2260642,0.06695795,0,10115.289383502117,10115.289383502117,8.8387
10805,-0.41351092,-0.038979292,-1,10115.189383502116,10105.241655902335,8.9292
10806,-0.41848612,-0.060676694,-1,10115.189383502116,10148.34847550139,8.5407
10807,-0.37810785,-0.7757286,-1,10115.189383502116,10119.831656382014,8.7977
10809,-0.51513726,-0.58218193,-1,10115.189383502116,10133.758475021712,8.6722
10810,-0.69219893,-0.61304986,-1,10115.189383502116,10064.124381823236,9.2998
10811,-0.5562914,-0.3452642,-1,10115.189383502116,10101.925746702407,8.9591
10812,-0.3760336,0.063608766,-1,10115.189383502116,10073.408927583032,9.2161
10817,0.20490873,0.053640366,0,10031.533731401092,10031.533731401092,9.5935
10833,0.25867784,-0.13097316,1,10031.433731401092,10020.738217156324,9.6908
10834,0.3081715,-0.0525043,1,10031.433731401092,10018.599114307373,9.71
10836,0.45699382,0.79781187,0,9979.535021803855,9979.535021803855,10.0621
10837,0.26154232,-0.17672223,1,9979.435021803854,9970.152805777218,10.1467
10838,0.23087943,-0.19717717,1,9979.435021803854,10007.900484285548,9.8065
10840,0.35854018,0.35125232,1,9979.435021803854,9996.761825053582,9.9069
10841,0.7468704,0.494128,1,9979.435021803854,9972.628063384322,10.1243
10842,0.8382795,0.50053704,1,9979.435021803854,9935.499199277767,10.459
10843,0.8385732,0.3005309,1,9979.435021803854,9947.875487313288,10.3474
10844,0.6995169,0.019375682,1,9979.435021803854,9995.524196250031,9.918
10845,0.6254983,-0.0818547,1,9979.435021803854,9955.920074536374,10.2749
10846,0.5423893,-0.1295622,1,9979.435021803854,9962.727032955907,10.2136
10847,0.39636898,-0.1270451,0,9927.23360691119,9927.23360691119,10.5335
10848,0.25301123,-0.23187077,1,9927.13360691119,9918.61248694423,10.6112
10851,0.34387136,-0.7667386,0,9876.899575867868,9876.899575867868,10.9871
10861,0.20734978,-0.2788005,0,9876.899575867868,9876.899575867868,10.9871
10864,0.23594522,-0.26089013,0,9876.899575867868,9876.899575867868,10.9871
10865,0.2104702,-0.2662403,0,9876.899575867868,9876.899575867868,10.9871
10866,0.26223147,-0.19386613,1,9876.799575867868,9866.819628782388,11.0779
10867,0.2905233,-0.15663576,1,9876.799575867868,9857.505011502608,11.1619
10869,0.30833125,-0.101644576,1,9824.89889813847,9812.593977779117,11.5666
10870,0.3032006,-0.108983934,1,9824.89889813847,9816.695617898902,11.5296
10872,0.7299826,0.70540524,1,9824.89889813847,9825.719226162431,11.4483
10873,0.8913486,0.67307186,1,9824.89889813847,9814.234633827029,11.5518
10874,0.9149091,0.65091145,1,9824.89889813847,9810.132993707248,11.5888
10875,0.87600875,0.462265,1,9824.89889813847,9825.719226162431,11.4483
10876,0.7464516,0.1980083,1,9824.89889813847,9824.898898138475,11.4557
10877,0.7115779,0.09254885,1,9824.89889813847,9803.57036951559,11.6479
10878,0.6013849,-0.08076453,0,9939.914717803314,9939.914717803314,10.4192
10880,-0.5081935,-0.1532613,-1,9939.814717803314,9925.253372632591,10.5513
10881,-0.22473627,0.105047345,-1,9939.814717803314,9926.224128977306,10.5426
10883,-0.22418368,-0.7487487,-1,9939.814717803314,9878.657068086271,10.9712
10884,-0.5242189,-0.8416107,0,9838.78671821405,9838.78671821405,11.3306
10885,-0.35952675,0.076577306,-1,9838.68671821405,9828.586997211281,11.4225
10886,-0.537165,0.0019284487,0,9767.940577285124,9767.940577285124,11.969
10887,-0.5282354,0.10921526,-1,9767.840577285124,9753.868274640256,12.0959
